"fact","meta__relevant_articles__001","meta__relevant_articles__002","meta__relevant_articles__003","meta__relevant_articles__004","meta__accusation__001","meta__accusation__002","meta__accusation__003","meta__punish_of_money","meta__criminals__-","meta__term_of_imprisonment__death_penalty","meta__term_of_imprisonment__imprisonment","meta__term_of_imprisonment__life_imprisonment"
"经审理查明：2013年10月4日时许，被告人李某某在永定县洪山乡街心花园因与被害人廖某甲的亲戚黄某某在其摊位旁摆摊卖衣服之事发生争执并引发打架，被告人李某某用拳头殴打廖某甲，致廖某甲鼻骨粉碎性骨折。经永定县公安局法医鉴定，被害人廖某甲的伤情属轻伤。2013年11月3日，被告人李某某赔偿被害人廖某甲医疗费等合计18000元，廖某甲对李某某的行为予以谅解。次日，被告人李某某到永定县公安局洪山派出所投案。上述事实，被告人李某某在开庭审理过程中亦无异议，且有被害人廖某甲的陈述，证人黄某某、廖某乙、张某某的证言，被告人李某某的供述与辩解，永定县公安局法医出具的法医学人体损伤程度鉴定书，打架现场照片，疾病证明书，永定县公安局出具的到案经过，谅解书、收据、具结悔过书，被告人的户籍证明、取保候审决定书等证据证实，足以认定。","234","","","","故意伤害","","","0","李某某","False","8","False"
"公诉机关指控，2016年12月20日，被告人宋某在常山县青石镇阁底村找到汪某，要求其归还46000元欠款未果。后被告人宋某将汪某带上车子前往常山县九庄火锅吃饭。期间，汪某认为自己无法脱身便让火锅店服务员替他报警，后汪某因服务员未报警就将店内财物砸坏。当晚7时许，被告人宋某因汪某拒不归还欠款，又砸坏火锅店内财物等事由，在火锅店门口附近向汪某胸部击打了两拳。经鉴定，汪某左侧第4-5肋骨骨折，构成轻伤二级。2017年4月11日，被告人宋某被民警电话传唤到案，如实供述犯罪事实。","234","","","","故意伤害","","","0","宋某","False","6","False"
"广西壮族自治区柳州市柳南区人民检察院指控：2016年6月22日22时许，被告人魏某在广西柳州市柳南区永前路六区2栋3单元102室门前，因停车费问题与被害人王某1发生争吵，魏某用刀将王某1身体多处砍伤。经鉴定，王某1所受损伤程度评定为轻伤二级。案发后，魏某于当日22时40分许打电话报警并在现场等候民警到来，如实供述了其犯罪事实。公诉机关就指控的事实提供了书证、证人证言、被害人陈述、被告人供述与辩解、鉴定意见、辨认笔录等证据，认为被告人魏某××他人身体，致一人轻伤二级，其行为触犯了《中华人民共和国刑法》××，应当以××罪追究其刑事责任。同时，公诉机关提出被告人魏某系主动投案自首，以及被害人王某1对矛盾的激化负有责任。提请本院依法惩处。附带民事诉讼原告人王某1诉请本院判令被告人魏某赔偿因魏某伤害其身体所产生的医疗费8376.16元、误工费2677.69元、伙食补助费700元、护理费856.94元、交通费200元、残疾赔偿金52832元、精神损害抚慰金10000元，上述款项共计75642.79元。附带民事诉讼原告人就其诉请提交了出院记录、证明书、门诊病历、医疗费票据等证据。","234","","","","故意伤害","","","0","魏某","False","5","False"
"湖南省娄底市娄1某区人民检察院指控：2014年4月16日21时许，被害人谢某某与付某甲在某某小区活动室打麻将时发生争吵。付某甲恼怒之下用麻将打中了谢某某脸部，谢某某被打后还手，与付某甲用塑料凳子对打，被人劝开，二人均来到娱乐室的外边。付某甲女儿的男朋友即被告人周某与付某甲的弟弟即被告人付某闻讯而来，将谢某某打成轻伤。110民警接警后及时赶到，抓获了付某和周某。","234","","","","故意伤害","","","0","周某","False","6","False"
"经审理查明，2012年12月27日20时许，被告人方某某在南京市江宁区宏运大道1890号吉华KTV门口，因消费款支付问题与被害人张某某发生纠纷。后方某某持石块殴打张某某，致张某某左侧胫腓骨骨折、右额骨粉碎性骨折、硬膜外少量出血伴脑组织溢出、硬脑膜破裂，部分骨折片深入颅内、额叶脑组织裂伤。经南京市公安局江宁分局法医鉴定，张某某的损伤程度已达重伤。2013年1月3日，被告人方某某主动到公安机关投案，如实供述了自己××他人身体的事实。另查明，被告人方某某的家属与被害人张某某达成赔偿协议，已赔偿被害人伤后经济损失计人民币90000元。被告人方某某取得被害人的谅解。上述事实，被告人方某某在开庭审理过程中亦无异议，并有被害人张某某的陈述，证人蔡某某的证言，书证发破案及到案经过、辨认笔录、病历材料、赔偿协议、收条、谅解书，法医学人体损伤程度鉴定书，现场勘验检查笔录及刑事摄影照片等证据证实，足以认定。","234","234","","","故意伤害","","","0","方某某","False","27","False"
"周口市川汇区人民检察院指控：2016年2月22日21点许，在周口市川汇区五一广场小吃街东100米处，因王某放烟花与牛某乙、苑某某、符某等人发生纠纷，后苑某某、符某等人对王某进行殴打，其中苑某某用拳将王某鼻子打伤流血。经法医鉴定，被害人王某鼻骨骨折合并左侧上颌骨额突骨折，伤情为轻伤二级。公诉机关认为，被告人苑某某的行为已构成××罪，要求依法惩处，并提供了相关证据予以证明。","234","","","","故意伤害","","","0","苑某某","False","24","False"
"广西柳江县人民检察院指控：2014年8月14日20时许，被告人杨某与覃某等人一起在柳江县里雍镇龙江村梁某家吃饭。期间，杨某与覃某酒后发生争吵，被其他村民劝开后，二人分别离席。后杨某携带一把折叠小刀去找覃某，当其快到覃某家时，见覃某持刀从家里走出，其遂掏出小刀上前朝覃某腹部捅了一刀。覃某被捅后，跑到邻居家躲藏，杨某则逃离现场。2014年8月15日凌晨4时许，被告人杨某被公安民警抓获归案，因××他人，其随即被行政拘留十日，8月24日被刑事拘留。经鉴定，覃某本次受伤构成轻伤二级。","234","","","","故意伤害","","","0","杨某","False","10","False"
"虎林市人民检察院指控，2014年6月25日4时许，被告人张XX因怀疑被害人徐XX曾对其儿子张XX的女友王X进行骚扰，携带菜刀与妻子邹XX、张XX、王X一同来到位于虎头镇XX家属区的徐XX家中。被告人张XX进屋后与徐XX发生争执，随后用菜刀将其头面部砍伤，致其左耳外伤，颌面外伤。经法医鉴定，被害人徐XX之伤属轻伤二级。","234","","","","故意伤害","","","0","张XX","False","12","False"
"公诉机关指控：2013年2月至2015年10月期间，被告人陈某甲先后10次在雅安市名山区境内××他人手机9部，学习机1台。经雅安市名山区价格认证中心鉴定，其中被盗的7部手机和1台学习机价值共计人民币13408元。1.2013年2月2日14时许，被告人陈某甲路过其房东文某某房间时发现房门未关，遂进入该房间客厅内将文某某放置于茶几上的三星I779手机盗走，后以300元的价格将手机销赃。经鉴定，该手机的价值为人民币1649元。后该手机已由陈某甲购回并返还文某某。2.2015年7月16日，被告人陈某甲在雅安市名山区百丈镇“阿斯丹顿”灯饰店内，趁无人之机将被害人肖某某放置于店内的vivoY17T手机盗走。经鉴定，该手机的价值为人民币1134元。3.2015年7月21日零时许，被告人陈某甲发现雅安市名山区蒙阳镇“安捷商务宾馆”大门未锁，遂进入该宾馆将被害人邢某某放置于宾馆大厅吧台内的步步高X5V手机盗走。经鉴定，该手机的价值为人民币1880元。4.2015年7月22日，被告人陈某甲在雅安市在名山区新店镇下段路92号店铺内，趁无人之机将被害人杜某某放置于饭桌上的步步高H9学习机盗走。经鉴定，该学习机的价值为人民币2308元。5.2015年7月的一天，被告人陈某甲在雅安市名山区蒙阳镇“金剪之恋”理发店内，趁无人之机将被害人陈某乙放置于店内的小米4手机盗走。经鉴定，该手机的价值为人民币1504元。6.2015年7月的一天，被告人陈某甲在雅安市名山区红星镇“治强通讯”手机店内，将柜台内放置的一部小米4手机盗走。经鉴定，该手机的价值为人民币1999元。7.2015年9月的一天，被告人陈某甲在雅安市名山区蒙阳镇“康侨足浴会所”内，趁无人之机将被害人郑某某放置于店内吧台上的红米note手机盗走。经鉴定，该手机的价值为人民币681元。8.2015年10月3日，被告人陈某甲在雅安市名山区蒙阳镇新车站外乘车准备前往马岭镇，上车后陈某甲趁无人之机将被害人赵某某放置于车内的金立M5手机盗走。经鉴定，该手机的价值为人民币2253元。9.2015年7月左右的一天，被告人陈某甲在名山区新店镇“君满门”茶楼内，趁无人之机将被害人吴某某放置于店内电脑桌上的诺基亚手机盗走。10.2015年8月左右的一天，被告人陈某甲在名山区新店镇新民路下段119号手机店内，趁无人之机将柜台内放置的一部国产手机盗走。2015年10月21日，被告人陈某甲被雅安市公安局雨城区分局民警抓获，到案后如实供述了自己的犯罪事实。","234","","","","盗窃","","","3000","陈某甲","False","14","False"
"天水市秦州区人民检察院指控，被告人李某某与被害人安某某均系天水市秦州区太京镇师家崖村村民，且系邻居关系，但两家因院外道路通行问题素有矛盾。2015年2月24日20时许，被告人李某某从家中出来走到巷道时，适逢安某某丈夫王某某骑摩托车经过，李某某感觉王某某有意骑车向其逼近，遂辱骂王某某，王某某即停车与李某某厮打。安某某闻讯上前劝解，未果后回到家中，让其公公王某甲出门劝架。王某甲出去后见王某某与李某某已被村民劝开，但李某某仍在其家门口叫骂王某某，王某甲遂与李某某发生争吵并厮打，李某某丈夫坚某某闻讯准备过去劝解时，被王某某撕扯，李某某见状随手捡起地上的半块砖块扔向王某某，正巧将再次来到现场的安某某右侧面颊砸伤。经天水四○七医院诊断：安某某右侧唇角贯通伤。经天水市秦州区公安司法鉴定中心鉴定：安某某右侧面颊部穿透创构成轻伤二级。2015年4月7日，被告人李某某经公安机关电话传唤主动到案接受讯问，并如实供述了犯罪事实。审理中，经本院主持调解，被告人李某某与被害人安某某达成赔偿协议：由李某某赔偿安某某各种经济损失共计2万元，已履行。","234","","","","故意伤害","","","0","李某某","False","6","False"
